"구분별(1)",구분별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분별(1)",구분별(2),사례수 (명),티빙(Tving) (%),웨이브(Wavve)(구 푹(pooq) 옥수수) (%),KT 시즌(Seezn)(구 olleh tv 모바일) (%),U+ 모바일(구 U+비디오포털) (%),에브리온 TV (%),네이버시리즈(구 네이버 N 스토어) (%),곰TV (%),넷플릭스 (%),카카오 TV (%),유튜브 (%),아마존 프라임 비디오 (%),왓챠플레이 (%),기타 (%),사례수 (명),티빙(Tving) (%),웨이브(Wavve)(구 푹(pooq) 옥수수) (%),KT 시즌(Seezn)(구 olleh tv 모바일) (%),U+ 모바일(구 U+비디오포털) (%),네이버시리즈(구 네이버 N 스토어) (%),곰TV (%),넷플릭스 (%),카카오 TV (%),유튜브 (%),아마존 프라임 비디오 (%),왓챠플레이 (%),쿠팡플레이 (%),아프리카 TV (%),기타 (%)
"전체",소계,7434.0,4.4,4.0,1.0,1.3,0.0,0.7,0.2,7.1,1.6,79.1,0.5,0.1,0.0,8293.7,2.9,2.3,0.5,0.9,0.3,0.2,8.8,1.8,81.5,0.0,0.2,0.2,0.3,0.0
"성별",남,3872.0,3.9,3.9,1.1,1.3,0.0,0.7,0.2,6.5,1.6,80.2,0.5,0.0,0.0,4283.5,2.1,2.6,0.7,0.9,0.3,0.2,8.1,1.6,82.6,0.0,0.1,0.1,0.5,0.1
"성별",여,3562.0,4.9,4.0,0.8,1.3,0.1,0.6,0.1,7.8,1.7,77.9,0.6,0.2,0.0,4010.2,3.8,2.0,0.4,0.9,0.4,0.1,9.5,2.0,80.3,0.0,0.3,0.3,0.1,0.0
"연령",만10대미만,173.0,1.2,0.0,2.7,0.0,0.0,0.0,0.0,0.9,0.0,95.2,0.0,0.0,0.0,174.5,1.5,0.6,1.2,0.0,0.0,0.0,6.2,0.0,90.2,0.0,0.0,0.0,0.0,0.4
"연령",만10-19세,825.0,3.8,1.0,0.5,0.5,0.0,0.4,0.1,4.6,1.3,87.5,0.3,0.1,0.0,880.1,1.2,0.8,0.2,0.3,0.1,0.2,6.8,3.5,86.2,0.0,0.4,0.0,0.1,0.1
"연령",만20-29세,1378.0,6.3,3.8,0.7,0.9,0.0,0.6,0.1,13.1,1.9,71.8,0.4,0.2,0.0,1381.4,5.3,1.5,0.7,0.5,0.5,0.2,17.1,1.4,70.3,0.0,0.6,0.1,1.5,0.1
"연령",만30-39세,1420.0,4.3,8.1,0.6,1.5,0.0,0.7,0.3,9.5,1.2,73.0,0.6,0.2,0.0,1390.1,4.4,5.4,0.4,0.8,0.3,0.3,11.3,2.1,74.2,0.0,0.3,0.5,0.0,0.0
"연령",만40-49세,1481.0,5.2,4.3,1.2,2.5,0.2,0.9,0.2,7.7,1.0,76.3,0.5,0.1,0.0,1585.9,2.9,3.4,0.3,1.6,0.5,0.1,11.1,2.0,77.4,0.0,0.1,0.4,0.1,0.0
"연령",만50-59세,1373.0,3.8,2.0,0.9,0.8,0.0,1.1,0.1,3.8,2.1,85.1,0.3,0.0,0.0,1580.6,2.1,1.5,0.5,1.0,0.3,0.3,4.7,1.6,87.8,0.0,0.0,0.0,0.1,0.0
"연령",만60-69세,666.0,2.2,3.8,1.9,1.1,0.0,0.4,0.0,1.2,2.7,85.4,1.4,0.0,0.0,1025.7,1.1,0.8,0.6,1.2,0.3,0.1,1.3,0.3,94.2,0.0,0.0,0.0,0.0,0.0
"연령",만70세이상,119.0,1.1,4.1,2.5,1.8,0.0,0.0,0.0,0.0,3.6,86.1,0.8,0.0,0.0,275.5,0.6,1.1,1.4,0.3,0.0,0.0,0.4,2.3,94.0,0.0,0.0,0.0,0.0,0.0
"월평균소득",소득없음,2477.0,4.7,2.3,0.8,0.9,0.1,0.6,0.1,5.5,1.0,83.3,0.6,0.0,0.0,2631.2,2.2,1.4,0.4,0.7,0.4,0.1,8.4,2.1,83.3,0.0,0.4,0.1,0.4,0.1
"월평균소득",50만원미만,138.0,9.6,2.6,1.9,2.3,0.0,0.0,0.0,6.2,0.5,73.5,2.3,1.0,0.0,175.9,3.5,0.0,0.0,0.3,0.0,0.0,6.8,0.5,88.4,0.0,0.0,0.5,0.0,0.0
"월평균소득",50-100만원미만,222.0,2.2,4.3,3.0,3.6,0.0,0.9,0.0,8.0,1.2,76.2,0.4,0.2,0.0,317.8,0.9,0.9,2.7,0.3,0.0,0.0,5.8,0.3,87.5,0.0,0.5,1.0,0.0,0.0
"월평균소득",100-200만원미만,1120.0,4.9,4.7,0.9,0.8,0.1,0.2,0.3,5.2,4.1,78.4,0.2,0.2,0.0,1094.2,1.3,2.6,0.4,1.1,0.1,0.3,9.5,2.2,82.3,0.1,0.0,0.1,0.0,0.1
"월평균소득",200-300만원미만,1961.0,4.2,5.0,0.6,0.9,0.0,0.5,0.1,8.6,1.3,78.1,0.6,0.1,0.0,2118.0,4.1,2.3,0.4,0.9,0.2,0.1,8.9,1.4,80.6,0.0,0.2,0.3,0.6,0.0
"월평균소득",300-400만원미만,1026.0,3.6,5.6,1.5,2.5,0.1,1.2,0.4,9.5,1.3,73.8,0.5,0.0,0.0,1326.0,4.6,3.6,0.7,1.2,0.3,0.5,7.9,1.6,79.2,0.0,0.0,0.2,0.2,0.0
"월평균소득",400-500만원미만,266.0,4.8,1.1,1.3,2.1,0.0,2.0,0.0,11.8,1.1,75.8,0.0,0.0,0.0,358.2,1.6,5.2,0.8,0.7,1.0,0.0,15.4,3.3,71.7,0.0,0.2,0.0,0.0,0.0
"월평균소득",500만원이상,224.0,1.6,7.1,1.7,1.5,0.0,1.8,0.4,4.8,1.8,78.9,0.3,0.0,0.0,272.5,2.1,4.0,0.2,1.7,1.2,0.0,9.1,1.2,80.2,0.2,0.0,0.0,0.1,0.0
"학력1",미취학,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,0.0,0.0,0.0,0.0,4.5
"학력1",초졸이하,540.0,1.5,0.4,1.0,0.6,0.0,0.2,0.0,0.9,1.4,93.4,0.6,0.0,0.0,665.3,0.9,0.5,0.5,0.0,0.0,0.3,4.1,3.9,89.8,0.0,0.0,0.0,0.0,0.1
"학력1",중졸이하,505.0,3.3,3.4,0.7,0.7,0.0,0.1,0.0,4.1,1.2,84.5,1.9,0.0,0.0,591.8,1.5,0.9,0.1,0.5,0.3,0.0,3.4,1.2,92.0,0.0,0.1,0.0,0.0,0.0
"학력1",고졸이하,2352.0,3.1,2.7,1.0,1.8,0.0,0.7,0.1,2.6,1.4,86.1,0.4,0.0,0.0,2739.2,1.1,1.5,0.5,1.1,0.2,0.2,7.0,1.1,86.9,0.0,0.1,0.2,0.1,0.0
"학력1",대졸이하,3892.0,5.7,5.1,1.0,1.0,0.1,0.9,0.2,11.1,1.8,72.4,0.4,0.2,0.0,4138.0,4.7,3.4,0.6,0.9,0.5,0.2,11.3,2.0,75.1,0.0,0.3,0.3,0.6,0.0
"학력1",대학원재학이상,132.0,4.6,10.6,0.0,5.5,0.0,0.0,0.3,7.6,1.9,69.6,0.0,0.0,0.0,141.8,1.3,4.0,0.2,0.4,0.5,0.0,15.5,0.4,77.7,0.0,0.0,0.0,0.0,0.0
"지역",서울,1482.0,4.4,6.2,1.2,2.9,0.1,0.6,0.1,12.3,2.2,69.6,0.1,0.2,0.0,1626.1,5.5,4.1,0.3,2.3,0.4,0.2,8.8,2.1,75.6,0.0,0.4,0.4,0.0,0.0
"지역",부산,524.0,0.2,0.7,0.0,0.7,0.0,1.1,0.0,5.2,1.1,90.4,0.6,0.1,0.0,555.7,0.6,0.4,0.0,0.2,0.0,0.0,5.3,0.5,92.8,0.0,0.0,0.0,0.2,0.0
"지역",대구,335.0,3.9,3.1,1.5,1.2,0.0,1.4,0.3,9.5,1.8,76.5,0.1,0.6,0.0,358.0,1.9,5.4,0.7,0.4,1.4,0.7,16.2,6.2,66.3,0.0,0.2,0.0,0.4,0.2
"지역",인천,452.0,1.9,3.5,0.4,0.3,0.0,1.3,0.0,5.1,0.8,86.5,0.1,0.1,0.1,499.5,1.9,2.9,0.2,0.3,0.7,0.0,7.9,0.7,84.2,0.1,0.0,0.7,0.3,0.2
"지역",광주,248.0,5.6,0.3,0.0,0.0,0.0,0.0,0.0,4.6,1.5,86.4,1.6,0.0,0.0,263.0,1.1,0.3,0.0,0.0,0.0,0.0,5.3,1.1,91.9,0.0,0.2,0.0,0.0,0.0
"지역",대전,213.0,1.3,4.0,0.2,0.0,0.0,0.0,1.4,6.3,3.0,82.9,0.8,0.0,0.0,219.8,0.0,0.1,0.7,0.0,0.0,0.0,9.4,1.2,88.6,0.0,0.0,0.0,0.0,0.0
"지역",울산,176.0,0.2,1.8,2.0,1.0,0.0,0.9,0.0,1.2,0.4,92.2,0.4,0.0,0.0,187.4,1.6,0.3,1.2,0.4,0.0,0.0,8.5,0.0,88.0,0.0,0.0,0.0,0.0,0.0
"지역",경기,1907.0,9.5,4.9,1.4,1.5,0.1,0.8,0.0,6.6,1.8,73.1,0.2,0.0,0.0,2226.8,4.2,3.0,0.8,1.1,0.4,0.4,11.4,2.6,74.8,0.0,0.4,0.2,0.6,0.0
"지역",강원,181.0,0.3,1.6,2.6,1.5,0.0,0.0,0.0,6.8,0.0,86.9,0.4,0.0,0.0,207.4,0.6,2.7,3.0,0.2,0.0,0.0,9.1,0.6,83.2,0.3,0.0,0.0,0.3,0.0
"지역",충북,264.0,2.2,1.2,0.0,0.1,0.0,0.0,1.4,7.7,2.0,84.6,0.9,0.0,0.0,279.8,0.4,0.7,0.0,0.0,0.1,0.0,6.4,0.9,91.6,0.0,0.0,0.0,0.0,0.0
"지역",충남,265.0,3.2,7.1,0.3,0.8,0.0,0.9,0.0,1.9,1.7,84.2,0.0,0.0,0.0,305.8,0.0,0.2,0.0,0.7,0.0,0.0,7.6,1.1,90.4,0.0,0.0,0.0,0.0,0.0
"지역",전북,262.0,2.2,0.4,0.0,0.3,0.0,0.0,0.2,9.6,2.0,85.2,0.0,0.1,0.0,292.8,3.4,1.6,0.0,0.1,0.3,0.2,2.9,3.2,88.4,0.0,0.0,0.0,0.0,0.0
"지역",전남,245.0,4.7,0.7,0.0,0.0,0.0,0.4,0.2,3.6,0.8,83.3,6.2,0.0,0.0,279.7,0.5,0.1,0.0,0.4,0.1,0.0,0.5,0.9,94.9,0.1,0.0,0.0,2.6,0.0
"지역",경북,291.0,0.8,11.0,1.2,1.1,0.0,1.1,0.2,4.4,0.8,79.0,0.4,0.0,0.0,318.2,4.0,1.6,0.8,1.1,1.0,0.2,3.7,0.8,86.6,0.0,0.0,0.2,0.0,0.0
"지역",경남,427.0,0.4,1.5,0.9,0.5,0.0,0.5,0.2,4.3,1.8,89.1,0.8,0.1,0.0,501.1,0.9,0.3,0.8,0.2,0.0,0.0,9.1,0.1,88.4,0.0,0.0,0.0,0.2,0.0
"지역",제주,83.0,0.3,2.9,6.0,1.4,0.0,1.1,0.0,3.7,0.0,84.6,0.0,0.0,0.0,84.5,1.0,3.9,0.0,0.0,0.0,0.0,6.0,0.2,85.8,0.0,0.0,2.0,0.0,1.2
"지역",세종,79.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.8,87.3,0.0,0.0,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,76.1,0.0,0.0,0.0,0.0,0.0
"지역구분2",시부,7113.0,4.4,4.1,1.0,1.3,0.0,0.7,0.2,7.3,1.6,78.6,0.6,0.1,0.0,7880.6,3.0,2.4,0.5,0.9,0.4,0.2,9.0,1.8,81.0,0.0,0.2,0.2,0.3,0.0
"지역구분2",군부,321.0,3.0,0.9,1.4,0.4,0.0,0.3,0.0,2.3,1.1,90.5,0.0,0.0,0.0,413.1,1.0,1.2,0.9,0.0,0.1,0.0,4.7,1.2,90.9,0.0,0.0,0.0,0.0,0.0
"종사상지위",임금근로자,3968.0,4.4,5.4,1.0,1.6,0.0,0.8,0.2,8.3,1.9,75.7,0.5,0.1,0.0,4440.1,3.7,3.3,0.5,1.0,0.3,0.2,8.9,1.8,79.5,0.0,0.1,0.3,0.3,0.0
"종사상지위",고용주,110.0,5.4,2.6,1.9,3.3,0.0,1.3,0.0,7.7,0.7,77.1,0.0,0.0,0.0,141.0,1.0,1.4,0.7,1.9,0.8,0.4,15.9,0.7,77.0,0.0,0.0,0.1,0.0,0.0
"종사상지위",단독자영업자,535.0,2.1,2.1,1.1,0.5,0.0,0.3,0.0,4.7,2.5,86.2,0.5,0.0,0.0,622.9,1.7,1.4,1.1,1.1,0.5,0.3,8.5,1.0,84.1,0.1,0.0,0.0,0.2,0.0
"종사상지위",무급가족종사자,66.0,7.3,2.1,0.7,0.4,0.0,0.4,0.0,24.5,0.0,63.8,0.0,0.0,0.8,97.3,2.3,0.7,0.0,0.0,0.3,0.0,20.9,0.4,75.4,0.0,0.0,0.0,0.0,0.0
"종사상지위",무직,2755.0,4.7,2.4,0.9,1.0,0.1,0.6,0.1,5.4,1.1,83.0,0.7,0.1,0.0,2992.5,2.1,1.2,0.4,0.6,0.4,0.1,7.9,1.9,84.3,0.0,0.4,0.1,0.3,0.1
"상세직업",관리자,189.0,5.8,7.7,2.6,4.5,0.0,2.4,0.0,8.9,0.4,67.7,0.0,0.0,0.0,207.6,2.7,4.9,0.9,1.6,1.1,0.0,12.3,0.1,75.7,0.0,0.0,0.7,0.0,0.0
"상세직업",전문가및관련종사자,773.0,3.0,6.9,1.9,1.7,0.0,0.4,0.9,10.8,0.5,73.4,0.3,0.1,0.0,835.7,3.1,2.6,1.0,0.3,0.6,0.3,9.9,2.7,79.0,0.1,0.2,0.3,0.0,0.0
"상세직업",사무종사자,1257.0,6.9,4.5,0.4,1.1,0.1,0.8,0.1,12.8,2.4,70.1,0.4,0.2,0.0,1443.1,6.7,3.0,0.3,1.4,0.3,0.2,11.8,2.2,73.0,0.0,0.0,0.2,0.9,0.0
"상세직업",서비스종사자,592.0,3.3,3.5,0.7,0.4,0.0,0.4,0.0,4.2,2.3,85.0,0.1,0.1,0.1,689.9,1.7,2.6,0.2,0.7,0.3,0.2,10.6,1.3,82.3,0.0,0.0,0.0,0.0,0.0
"상세직업",판매종사자,753.0,2.5,4.3,0.7,0.7,0.0,1.0,0.1,6.7,2.8,80.3,0.8,0.1,0.0,805.7,2.4,2.3,0.4,0.8,0.2,0.0,9.2,2.1,81.5,0.0,0.5,0.4,0.2,0.1
"상세직업",농림어업종사자,67.0,9.3,7.8,6.0,0.0,0.0,1.7,0.0,0.0,3.7,71.5,0.0,0.0,0.0,132.7,0.0,1.7,2.9,0.0,0.0,0.0,0.0,0.6,94.8,0.0,0.0,0.0,0.0,0.0
"상세직업",기능원및관련기능종사자,291.0,4.2,4.1,0.4,2.2,0.0,0.6,0.0,5.4,2.1,80.6,0.4,0.0,0.0,314.9,0.1,3.5,0.7,1.2,0.1,0.0,11.4,1.2,81.1,0.0,0.0,0.6,0.0,0.0
"상세직업",장치기계조작및조립종사자,381.0,1.5,6.8,0.9,4.2,0.0,0.3,0.0,4.2,0.1,80.8,0.8,0.1,0.0,453.5,2.5,3.7,0.0,2.9,0.0,0.4,3.3,0.3,86.5,0.0,0.2,0.0,0.4,0.0
"상세직업",단순노무종사자,365.0,3.0,2.6,1.2,1.1,0.0,0.6,0.0,2.9,2.8,85.1,0.6,0.0,0.0,407.3,1.6,4.1,1.5,0.2,0.2,0.4,3.7,1.0,87.1,0.0,0.0,0.2,0.0,0.0
"상세직업",직업군인,12.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,18.8,74.4,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,95.9,0.0,0.0,0.0,0.0,0.0
"상세직업",학생,1428.0,5.7,1.4,0.7,0.6,0.0,0.4,0.1,6.3,1.1,83.0,0.4,0.2,0.0,1489.2,2.8,1.1,0.4,0.6,0.3,0.2,9.0,2.6,81.6,0.1,0.6,0.0,0.6,0.0
"상세직업",전업주부,982.0,4.1,3.5,1.2,1.5,0.2,0.9,0.1,4.5,1.2,81.6,1.1,0.0,0.0,1073.1,1.3,1.4,0.1,1.0,0.5,0.2,4.8,1.3,89.0,0.0,0.1,0.3,0.0,0.0
"상세직업",군인(직업군인제외),5.0,27.6,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,79.8,0.0,0.0,0.0,0.0,0.0
"상세직업",기타/무직,340.0,2.2,3.5,0.7,0.7,0.0,0.3,0.0,4.4,0.7,87.0,0.2,0.0,0.2,422.6,1.8,1.0,1.0,0.1,0.6,0.0,11.7,0.9,82.0,0.0,0.2,0.2,0.2,0.3
"주택형태",단독주택,1495.0,4.3,3.3,0.7,0.4,0.0,0.3,0.4,6.5,1.8,81.2,1.1,0.1,0.0,1785.6,3.2,2.6,0.3,0.5,0.1,0.1,7.6,1.3,83.8,0.0,0.3,0.0,0.2,0.0
"주택형태",아파트,4292.0,4.1,3.4,0.9,1.0,0.0,0.7,0.1,7.0,1.5,80.7,0.4,0.1,0.0,4734.5,2.2,1.9,0.6,0.6,0.4,0.2,8.5,2.0,82.7,0.0,0.3,0.2,0.4,0.1
"주택형태",연립주택빌라다세대주택,1528.0,5.6,6.5,1.5,2.2,0.0,1.1,0.2,6.7,1.9,73.6,0.3,0.2,0.0,1621.7,5.0,3.6,0.5,2.1,0.5,0.2,10.0,1.9,75.5,0.0,0.0,0.6,0.1,0.0
"주택형태",비거주용건물내의주택,97.0,0.0,2.3,0.0,0.0,0.0,1.5,0.0,27.1,0.0,69.1,0.0,0.0,0.0,138.7,0.0,1.2,0.0,0.0,0.0,0.0,20.4,0.0,78.3,0.0,0.0,0.0,0.0,0.0
"주택형태",기타,23.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
"가족구성",1인가구,822.0,1.5,8.4,0.5,0.8,0.0,0.0,0.0,9.6,1.6,77.2,0.3,0.0,0.0,951.3,6.0,4.9,0.5,1.0,0.3,0.0,10.8,2.3,74.0,0.0,0.0,0.2,0.0,0.0
"가족구성",1세대가구,958.0,4.5,3.3,0.9,0.7,0.0,1.2,0.0,6.6,2.0,79.9,0.9,0.0,0.0,1263.9,1.5,1.5,0.6,1.0,0.1,0.0,5.4,1.1,88.6,0.0,0.0,0.2,0.0,0.0
"가족구성",2세대가구,5015.0,4.6,3.5,1.1,1.6,0.1,0.7,0.2,6.9,1.3,79.5,0.4,0.1,0.0,5457.4,2.6,2.1,0.5,0.8,0.5,0.3,9.1,1.9,81.1,0.0,0.3,0.2,0.4,0.1
"가족구성",3세대가구,282.0,5.4,3.5,1.7,0.6,0.0,0.7,0.3,7.8,1.4,76.3,1.4,0.9,0.0,373.7,1.5,2.8,0.6,0.5,0.2,0.0,9.8,1.6,82.4,0.0,0.0,0.3,0.3,0.0
"가족구성",기타,357.0,6.5,3.5,0.3,0.6,0.0,0.3,0.0,4.8,5.0,77.8,1.0,0.0,0.1,247.4,6.1,0.7,0.0,3.0,0.0,0.0,9.0,0.0,81.2,0.0,0.0,0.0,0.1,0.0
"가구원수1",1인가구,822.0,1.5,8.4,0.5,0.8,0.0,0.0,0.0,9.6,1.6,77.2,0.3,0.0,0.0,951.3,6.0,4.9,0.5,1.0,0.3,0.0,10.8,2.3,74.0,0.0,0.0,0.2,0.0,0.0
"가구원수1",2인가구,1586.0,4.9,3.6,0.5,0.6,0.0,0.8,0.0,6.5,2.5,79.7,0.9,0.0,0.0,1947.3,2.9,1.4,0.4,1.1,0.1,0.0,6.7,0.9,86.1,0.0,0.0,0.1,0.4,0.0
"가구원수1",3인이상가구,5027.0,4.7,3.4,1.2,1.6,0.1,0.8,0.2,6.9,1.4,79.2,0.4,0.1,0.0,5395.1,2.4,2.2,0.6,0.8,0.4,0.3,9.2,2.0,81.1,0.0,0.3,0.2,0.3,0.1
"가구주와의관계",가구주,3091.0,3.4,4.9,1.0,1.3,0.0,0.8,0.1,6.2,1.6,79.9,0.6,0.0,0.0,3544.6,2.9,2.8,0.7,1.0,0.3,0.2,7.3,1.5,83.0,0.0,0.0,0.2,0.0,0.0
"가구주와의관계",가구주의배우자,1709.0,4.9,4.3,1.0,1.9,0.1,0.8,0.2,6.4,1.5,78.4,0.5,0.1,0.0,1981.7,1.7,2.4,0.3,0.7,0.4,0.1,7.8,1.5,84.4,0.0,0.2,0.3,0.1,0.0
"가구주와의관계",가구주의자녀,2427.0,5.0,2.5,1.0,0.9,0.0,0.5,0.2,8.8,1.6,78.9,0.3,0.3,0.0,2543.6,3.6,1.7,0.5,0.5,0.4,0.2,11.9,2.3,77.1,0.0,0.5,0.2,0.9,0.1
"가구주와의관계",자녀의배우자,34.0,9.8,3.9,0.0,0.0,0.0,0.0,1.8,0.7,0.0,83.8,0.0,0.0,0.0,27.8,0.0,7.6,0.0,3.0,0.0,0.0,2.8,1.3,85.4,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",손자.녀/그배우자,67.0,5.7,0.9,0.0,0.0,0.0,0.0,0.0,3.6,0.6,85.2,4.0,0.0,0.0,74.7,0.4,0.0,0.0,0.0,0.0,0.0,10.0,3.0,86.6,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",부모(배우자부모포함),20.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,22.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",형제자매/그배우자,73.0,8.5,1.8,0.0,1.3,0.0,0.0,0.0,14.4,10.5,63.5,0.0,0.0,0.0,75.8,6.2,2.3,0.0,1.3,0.0,0.0,7.1,0.2,82.8,0.0,0.0,0.0,0.2,0.0
"가구주와의관계",기타친인척,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,88.7,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",동거인,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0
